"OCCUPANCY_DATE","shelter_location_pair","capacity_actual_sum","capacity_funding_sum","occupied_sum","unoccupied_sum","unavailable_sum","occupancy_rate"
2023-12-12,"16 - 1022",59,60,57,2,1,0.966101694915254
2023-12-12,"24 - 1150",284,287,282,2,3,0.992957746478873
2023-12-12,"24 - 1153",418,420,418,0,2,1
2023-12-13,"62 - 1011",116,116,113,3,0,0.974137931034483
2023-12-13,"3 - 1008",345,354,339,6,9,0.982608695652174
2023-12-13,"16 - 1022",59,60,57,2,1,0.966101694915254
2023-12-13,"24 - 1150",285,287,285,0,2,1
2023-12-13,"24 - 1153",418,420,417,1,2,0.997607655502392
2023-12-14,"62 - 1011",116,116,112,4,0,0.96551724137931
2023-12-14,"3 - 1008",345,354,334,11,9,0.968115942028986
2023-12-14,"16 - 1022",59,60,57,2,1,0.966101694915254
2023-12-14,"24 - 1150",285,287,285,0,2,1
2023-12-14,"24 - 1153",418,420,418,0,2,1
2023-12-15,"62 - 1011",116,116,111,5,0,0.956896551724138
2023-12-15,"3 - 1008",345,354,338,7,9,0.979710144927536
2023-12-15,"16 - 1022",59,60,56,3,1,0.949152542372881
2023-12-15,"24 - 1150",285,287,285,0,2,1
2023-12-15,"24 - 1153",418,420,418,0,2,1
2023-12-16,"62 - 1011",116,116,111,5,0,0.956896551724138
2023-12-16,"3 - 1008",345,354,341,4,9,0.988405797101449
2023-12-16,"16 - 1022",59,60,55,4,1,0.932203389830508
2023-12-16,"24 - 1150",285,287,285,0,2,1
2023-12-16,"24 - 1153",418,420,418,0,2,1
2023-12-17,"62 - 1011",116,116,111,5,0,0.956896551724138
2023-12-17,"3 - 1008",344,354,341,3,10,0.991279069767442
2023-12-17,"16 - 1022",59,60,57,2,1,0.966101694915254
2023-12-17,"24 - 1150",284,287,284,0,3,1
2023-12-17,"24 - 1153",418,420,418,0,2,1
2023-12-18,"62 - 1011",116,116,112,4,0,0.96551724137931
2023-12-18,"3 - 1008",344,354,341,3,10,0.991279069767442
2023-12-18,"16 - 1022",59,60,58,1,1,0.983050847457627
2023-12-18,"24 - 1150",283,287,283,0,4,1
2023-12-18,"24 - 1153",418,420,418,0,2,1
2023-12-19,"62 - 1011",116,116,112,4,0,0.96551724137931
2023-12-19,"3 - 1008",343,354,342,1,11,0.997084548104956
2023-12-19,"16 - 1022",59,60,58,1,1,0.983050847457627
2023-12-19,"24 - 1150",282,287,282,0,5,1
2023-12-19,"24 - 1153",420,420,419,1,0,0.997619047619048
2023-12-20,"62 - 1011",116,116,112,4,0,0.96551724137931
2023-12-20,"3 - 1008",341,354,338,3,13,0.991202346041056
2023-12-20,"16 - 1022",59,60,59,0,1,1
2023-12-20,"24 - 1150",283,287,283,0,4,1
2023-12-20,"24 - 1153",420,420,420,0,0,1
2023-12-21,"62 - 1011",116,116,112,4,0,0.96551724137931
2023-12-21,"3 - 1008",339,354,338,1,15,0.997050147492625
2023-12-21,"16 - 1022",59,60,57,2,1,0.966101694915254
2023-12-21,"24 - 1150",281,287,281,0,6,1
2023-12-21,"24 - 1153",420,420,420,0,0,1
2023-12-22,"62 - 1011",116,116,111,5,0,0.956896551724138
2023-12-22,"3 - 1008",339,354,337,2,15,0.994100294985251
2023-12-22,"16 - 1022",60,60,58,2,0,0.966666666666667
2023-12-22,"24 - 1150",280,287,280,0,7,1
2023-12-22,"24 - 1153",420,420,419,1,0,0.997619047619048
2023-12-23,"62 - 1011",116,116,111,5,0,0.956896551724138
2023-12-23,"3 - 1008",338,354,337,1,16,0.997041420118343
2023-12-23,"16 - 1022",60,60,58,2,0,0.966666666666667
2023-12-23,"24 - 1150",278,287,278,0,9,1
2023-12-23,"24 - 1153",420,420,420,0,0,1
2023-12-24,"62 - 1011",116,116,110,6,0,0.948275862068966
2023-12-24,"3 - 1008",338,354,336,2,16,0.994082840236686
2023-12-24,"16 - 1022",60,60,57,3,0,0.95
2023-12-24,"24 - 1150",280,287,279,1,7,0.996428571428571
2023-12-24,"24 - 1153",420,420,420,0,0,1
2023-12-25,"62 - 1011",116,116,110,6,0,0.948275862068966
2023-12-25,"3 - 1008",338,354,336,2,16,0.994082840236686
2023-12-25,"16 - 1022",60,60,57,3,0,0.95
2023-12-25,"24 - 1150",280,287,280,0,7,1
2023-12-25,"24 - 1153",420,420,420,0,0,1
2023-12-26,"62 - 1011",116,116,110,6,0,0.948275862068966
2023-12-26,"3 - 1008",338,354,336,2,16,0.994082840236686
2023-12-26,"16 - 1022",60,60,57,3,0,0.95
2023-12-26,"24 - 1150",279,287,278,1,8,0.996415770609319
2023-12-26,"24 - 1153",420,420,420,0,0,1
2023-12-27,"62 - 1011",116,116,110,6,0,0.948275862068966
2023-12-27,"3 - 1008",340,354,338,2,14,0.994117647058824
2023-12-27,"16 - 1022",60,60,57,3,0,0.95
2023-12-27,"24 - 1150",280,287,279,1,7,0.996428571428571
2023-12-27,"24 - 1153",420,420,420,0,0,1
2023-12-28,"62 - 1011",116,116,108,8,0,0.931034482758621
2023-12-28,"3 - 1008",340,354,338,2,14,0.994117647058824
2023-12-28,"16 - 1022",60,60,57,3,0,0.95
2023-12-28,"24 - 1150",281,287,280,1,6,0.99644128113879
2023-12-28,"24 - 1153",420,420,420,0,0,1
2023-12-29,"62 - 1011",116,116,108,8,0,0.931034482758621
2023-12-29,"3 - 1008",340,354,338,2,14,0.994117647058824
2023-12-29,"16 - 1022",60,60,59,1,0,0.983333333333333
2023-12-29,"24 - 1150",282,287,281,1,5,0.99645390070922
2023-12-29,"24 - 1153",420,420,420,0,0,1
2023-12-30,"62 - 1011",116,116,108,8,0,0.931034482758621
2023-12-30,"3 - 1008",342,354,337,5,12,0.985380116959064
2023-12-30,"16 - 1022",60,60,59,1,0,0.983333333333333
2023-12-30,"24 - 1150",281,287,280,1,6,0.99644128113879
2023-12-30,"24 - 1153",420,420,420,0,0,1
2023-12-31,"62 - 1011",116,116,107,9,0,0.922413793103448
2023-12-31,"3 - 1008",342,354,337,5,12,0.985380116959064
2023-12-31,"16 - 1022",60,60,58,2,0,0.966666666666667
2023-12-31,"24 - 1150",281,287,280,1,6,0.99644128113879
2023-12-31,"24 - 1153",420,420,420,0,0,1
2024-01-01,"62 - 1011",116,116,107,9,0,0.922413793103448
2024-01-01,"3 - 1008",342,354,339,3,12,0.991228070175439
2024-01-01,"16 - 1022",60,60,58,2,0,0.966666666666667
2024-01-01,"24 - 1150",280,287,279,1,7,0.996428571428571
2024-01-01,"24 - 1153",420,420,420,0,0,1
2024-01-02,"62 - 1011",116,116,106,10,0,0.913793103448276
2024-01-02,"3 - 1008",344,354,339,5,10,0.98546511627907
2024-01-02,"16 - 1022",60,60,58,2,0,0.966666666666667
2024-01-02,"24 - 1150",284,287,282,2,3,0.992957746478873
2024-01-02,"24 - 1153",420,420,420,0,0,1
2024-01-03,"62 - 1011",116,116,105,11,0,0.905172413793103
2024-01-03,"3 - 1008",344,354,337,7,10,0.979651162790698
2024-01-03,"16 - 1022",60,60,58,2,0,0.966666666666667
2024-01-03,"24 - 1150",284,287,282,2,3,0.992957746478873
2024-01-03,"24 - 1153",420,420,419,1,0,0.997619047619048
2024-01-04,"62 - 1011",116,116,106,10,0,0.913793103448276
2024-01-04,"3 - 1008",344,354,335,9,10,0.973837209302326
2024-01-04,"16 - 1022",60,60,59,1,0,0.983333333333333
2024-01-04,"24 - 1150",284,287,284,0,3,1
2024-01-04,"24 - 1153",420,420,420,0,0,1
2024-01-05,"62 - 1011",116,116,109,7,0,0.939655172413793
2024-01-05,"3 - 1008",343,354,337,6,11,0.982507288629738
2024-01-05,"16 - 1022",60,60,58,2,0,0.966666666666667
2024-01-05,"24 - 1150",284,287,283,1,3,0.996478873239437
2024-01-05,"24 - 1153",420,420,420,0,0,1
2024-01-06,"62 - 1011",116,116,109,7,0,0.939655172413793
2024-01-06,"3 - 1008",343,354,337,6,11,0.982507288629738
2024-01-06,"16 - 1022",60,60,58,2,0,0.966666666666667
2024-01-06,"24 - 1150",284,287,284,0,3,1
2024-01-06,"24 - 1153",420,420,419,1,0,0.997619047619048
2024-01-07,"62 - 1011",116,116,109,7,0,0.939655172413793
2024-01-07,"3 - 1008",344,354,341,3,10,0.991279069767442
2024-01-07,"16 - 1022",60,60,58,2,0,0.966666666666667
2024-01-07,"24 - 1150",284,287,284,0,3,1
2024-01-07,"24 - 1153",420,420,420,0,0,1
2024-01-08,"62 - 1011",116,116,109,7,0,0.939655172413793
2024-01-08,"3 - 1008",344,354,342,2,10,0.994186046511628
2024-01-08,"16 - 1022",60,60,59,1,0,0.983333333333333
2024-01-08,"24 - 1150",283,287,283,0,4,1
2024-01-08,"24 - 1153",420,420,420,0,0,1
2024-01-09,"62 - 1011",116,116,110,6,0,0.948275862068966
2024-01-09,"3 - 1008",345,354,340,5,9,0.985507246376812
2024-01-09,"16 - 1022",60,60,59,1,0,0.983333333333333
2024-01-09,"24 - 1150",283,287,283,0,4,1
2024-01-09,"24 - 1153",420,420,420,0,0,1
2024-01-10,"62 - 1011",116,116,110,6,0,0.948275862068966
2024-01-10,"3 - 1008",346,354,340,6,8,0.982658959537572
2024-01-10,"16 - 1022",60,60,59,1,0,0.983333333333333
2024-01-10,"24 - 1150",283,287,283,0,4,1
2024-01-10,"24 - 1153",420,420,418,2,0,0.995238095238095
2024-01-11,"62 - 1011",116,116,110,6,0,0.948275862068966
2024-01-11,"3 - 1008",346,354,341,5,8,0.985549132947977
2024-01-11,"16 - 1022",60,60,59,1,0,0.983333333333333
2024-01-11,"24 - 1150",284,287,283,1,3,0.996478873239437
2024-01-11,"24 - 1153",420,420,420,0,0,1
2024-01-12,"62 - 1011",116,116,110,6,0,0.948275862068966
2024-01-12,"3 - 1008",346,354,341,5,8,0.985549132947977
2024-01-12,"16 - 1022",60,60,58,2,0,0.966666666666667
2024-01-12,"24 - 1150",283,287,283,0,4,1
2024-01-12,"24 - 1153",420,420,417,3,0,0.992857142857143
2024-01-13,"62 - 1011",116,116,111,5,0,0.956896551724138
2024-01-13,"3 - 1008",346,354,342,4,8,0.988439306358382
2024-01-13,"16 - 1022",60,60,58,2,0,0.966666666666667
2024-01-13,"24 - 1150",283,287,283,0,4,1
2024-01-13,"24 - 1153",420,420,420,0,0,1
2024-01-14,"62 - 1011",116,116,111,5,0,0.956896551724138
2024-01-14,"3 - 1008",346,354,343,3,8,0.991329479768786
2024-01-14,"16 - 1022",60,60,58,2,0,0.966666666666667
2024-01-14,"24 - 1150",283,287,283,0,4,1
2024-01-14,"24 - 1153",420,420,420,0,0,1
2024-01-15,"62 - 1011",116,116,110,6,0,0.948275862068966
2024-01-15,"3 - 1008",348,354,345,3,6,0.991379310344828
2024-01-15,"16 - 1022",59,60,57,2,1,0.966101694915254
2024-01-15,"24 - 1150",283,287,283,0,4,1
2024-01-15,"24 - 1153",420,420,419,1,0,0.997619047619048
2024-01-16,"62 - 1011",116,116,111,5,0,0.956896551724138
2024-01-16,"3 - 1008",348,354,345,3,6,0.991379310344828
2024-01-16,"16 - 1022",59,60,57,2,1,0.966101694915254
2024-01-16,"24 - 1150",284,287,282,2,3,0.992957746478873
2024-01-16,"24 - 1153",420,420,420,0,0,1
2024-01-17,"62 - 1011",116,116,111,5,0,0.956896551724138
2024-01-17,"3 - 1008",348,354,343,5,6,0.985632183908046
2024-01-17,"16 - 1022",59,60,57,2,1,0.966101694915254
2024-01-17,"24 - 1150",285,287,283,2,2,0.992982456140351
2024-01-17,"24 - 1153",420,420,420,0,0,1
2024-01-18,"62 - 1011",116,116,111,5,0,0.956896551724138
2024-01-18,"3 - 1008",349,354,347,2,5,0.994269340974212
2024-01-18,"16 - 1022",59,60,59,0,1,1
2024-01-18,"24 - 1150",284,287,282,2,3,0.992957746478873
2024-01-18,"24 - 1153",420,420,420,0,0,1
2024-01-19,"62 - 1011",116,116,111,5,0,0.956896551724138
2024-01-19,"3 - 1008",349,354,347,2,5,0.994269340974212
2024-01-19,"16 - 1022",59,60,59,0,1,1
2024-01-19,"24 - 1150",284,287,284,0,3,1
2024-01-19,"24 - 1153",420,420,420,0,0,1
2024-01-20,"62 - 1011",116,116,111,5,0,0.956896551724138
2024-01-20,"3 - 1008",349,354,348,1,5,0.997134670487106
2024-01-20,"16 - 1022",59,60,59,0,1,1
2024-01-20,"24 - 1150",284,287,284,0,3,1
2024-01-20,"24 - 1153",419,420,418,1,1,0.997613365155131
2024-01-21,"62 - 1011",116,116,110,6,0,0.948275862068966
2024-01-21,"3 - 1008",349,354,349,0,5,1
2024-01-21,"16 - 1022",59,60,59,0,1,1
2024-01-21,"24 - 1150",284,287,284,0,3,1
2024-01-21,"24 - 1153",420,420,420,0,0,1
2024-01-22,"62 - 1011",116,116,111,5,0,0.956896551724138
2024-01-22,"3 - 1008",349,354,348,1,5,0.997134670487106
2024-01-22,"16 - 1022",59,60,56,3,1,0.949152542372881
2024-01-22,"24 - 1150",283,287,283,0,4,1
2024-01-22,"24 - 1153",420,420,420,0,0,1
2024-01-23,"62 - 1011",116,116,112,4,0,0.96551724137931
2024-01-23,"3 - 1008",350,354,350,0,4,1
2024-01-23,"16 - 1022",59,60,57,2,1,0.966101694915254
2024-01-23,"24 - 1150",284,287,283,1,3,0.996478873239437
2024-01-23,"24 - 1153",420,420,420,0,0,1
2024-01-24,"62 - 1011",116,116,111,5,0,0.956896551724138
2024-01-24,"3 - 1008",350,354,349,1,4,0.997142857142857
2024-01-24,"16 - 1022",59,60,59,0,1,1
2024-01-24,"24 - 1150",283,287,283,0,4,1
2024-01-24,"24 - 1153",420,420,420,0,0,1
2024-01-25,"62 - 1011",116,116,110,6,0,0.948275862068966
2024-01-25,"3 - 1008",351,354,351,0,3,1
2024-01-25,"16 - 1022",59,60,59,0,1,1
2024-01-25,"24 - 1150",284,287,284,0,3,1
2024-01-25,"24 - 1153",420,420,419,1,0,0.997619047619048
2024-01-26,"62 - 1011",116,116,111,5,0,0.956896551724138
2024-01-26,"3 - 1008",350,354,350,0,4,1
2024-01-26,"16 - 1022",59,60,59,0,1,1
2024-01-26,"24 - 1150",283,287,283,0,4,1
2024-01-26,"24 - 1153",420,420,420,0,0,1
2024-01-27,"62 - 1011",116,116,110,6,0,0.948275862068966
2024-01-27,"3 - 1008",352,354,352,0,2,1
2024-01-27,"16 - 1022",59,60,58,1,1,0.983050847457627
2024-01-27,"24 - 1150",281,287,281,0,6,1
2024-01-27,"24 - 1153",420,420,420,0,0,1
2024-01-28,"62 - 1011",116,116,110,6,0,0.948275862068966
2024-01-28,"3 - 1008",352,354,352,0,2,1
2024-01-28,"16 - 1022",59,60,58,1,1,0.983050847457627
2024-01-28,"24 - 1150",284,287,284,0,3,1
2024-01-28,"24 - 1153",420,420,420,0,0,1
2024-01-29,"62 - 1011",116,116,110,6,0,0.948275862068966
2024-01-29,"3 - 1008",351,354,349,2,3,0.994301994301994
2024-01-29,"16 - 1022",59,60,58,1,1,0.983050847457627
2024-01-29,"24 - 1150",284,287,284,0,3,1
2024-01-29,"24 - 1153",420,420,420,0,0,1
2024-01-30,"62 - 1011",116,116,108,8,0,0.931034482758621
2024-01-30,"3 - 1008",347,354,346,1,7,0.997118155619596
2024-01-30,"16 - 1022",60,60,59,1,0,0.983333333333333
2024-01-30,"24 - 1150",285,287,285,0,2,1
2024-01-30,"24 - 1153",419,420,419,0,1,1
2024-01-31,"62 - 1011",116,116,109,7,0,0.939655172413793
2024-01-31,"3 - 1008",347,354,346,1,7,0.997118155619596
2024-01-31,"16 - 1022",60,60,58,2,0,0.966666666666667
2024-01-31,"24 - 1150",281,287,281,0,6,1
2024-01-31,"24 - 1153",420,420,420,0,0,1
2024-02-01,"62 - 1011",116,116,109,7,0,0.939655172413793
2024-02-01,"3 - 1008",347,354,344,3,7,0.99135446685879
2024-02-01,"16 - 1022",60,60,58,2,0,0.966666666666667
2024-02-01,"24 - 1150",281,287,280,1,6,0.99644128113879
2024-02-01,"24 - 1153",417,420,416,1,3,0.997601918465228
2024-02-02,"62 - 1011",116,116,109,7,0,0.939655172413793
2024-02-02,"3 - 1008",343,354,339,4,11,0.988338192419825
2024-02-02,"16 - 1022",60,60,57,3,0,0.95
2024-02-02,"24 - 1150",278,287,276,2,9,0.992805755395683
2024-02-02,"24 - 1153",414,420,414,0,6,1
2024-02-03,"62 - 1011",116,116,109,7,0,0.939655172413793
2024-02-03,"3 - 1008",343,354,341,2,11,0.994169096209913
2024-02-03,"16 - 1022",60,60,57,3,0,0.95
2024-02-03,"24 - 1150",283,287,278,5,4,0.982332155477032
2024-02-03,"24 - 1153",413,420,413,0,7,1
2024-02-04,"62 - 1011",116,116,109,7,0,0.939655172413793
2024-02-04,"3 - 1008",343,354,341,2,11,0.994169096209913
2024-02-04,"16 - 1022",60,60,57,3,0,0.95
2024-02-04,"24 - 1150",285,287,283,2,2,0.992982456140351
2024-02-04,"24 - 1153",411,414,411,0,3,1
2024-02-05,"62 - 1011",116,116,110,6,0,0.948275862068966
2024-02-05,"3 - 1008",347,354,346,1,7,0.997118155619596
2024-02-05,"16 - 1022",60,60,58,2,0,0.966666666666667
2024-02-05,"24 - 1150",285,287,285,0,2,1
2024-02-05,"24 - 1153",420,420,420,0,0,1
2024-02-06,"62 - 1011",116,116,111,5,0,0.956896551724138
2024-02-06,"3 - 1008",348,354,346,2,6,0.994252873563218
2024-02-06,"16 - 1022",60,60,59,1,0,0.983333333333333
2024-02-06,"24 - 1150",283,287,283,0,4,1
2024-02-06,"24 - 1153",419,420,419,0,1,1
2024-02-07,"62 - 1011",116,116,114,2,0,0.982758620689655
2024-02-07,"3 - 1008",346,354,345,1,8,0.997109826589595
2024-02-07,"16 - 1022",60,60,57,3,0,0.95
2024-02-07,"24 - 1150",285,287,283,2,2,0.992982456140351
2024-02-07,"24 - 1153",419,420,419,0,1,1
2024-02-08,"62 - 1011",116,116,111,5,0,0.956896551724138
2024-02-08,"3 - 1008",347,354,344,3,7,0.99135446685879
2024-02-08,"16 - 1022",60,60,58,2,0,0.966666666666667
2024-02-08,"24 - 1150",284,287,284,0,3,1
2024-02-08,"24 - 1153",417,420,417,0,3,1
2024-02-09,"62 - 1011",116,116,111,5,0,0.956896551724138
2024-02-09,"3 - 1008",347,354,344,3,7,0.99135446685879
2024-02-09,"16 - 1022",60,60,60,0,0,1
2024-02-09,"24 - 1150",283,287,283,0,4,1
2024-02-09,"24 - 1153",416,420,416,0,4,1
2024-02-10,"62 - 1011",116,116,109,7,0,0.939655172413793
2024-02-10,"3 - 1008",347,354,345,2,7,0.994236311239193
2024-02-10,"16 - 1022",60,60,58,2,0,0.966666666666667
2024-02-10,"24 - 1150",285,287,283,2,2,0.992982456140351
2024-02-10,"24 - 1153",416,420,416,0,4,1
2024-02-11,"62 - 1011",116,116,109,7,0,0.939655172413793
2024-02-11,"3 - 1008",347,354,345,2,7,0.994236311239193
2024-02-11,"16 - 1022",60,60,58,2,0,0.966666666666667
2024-02-11,"24 - 1150",285,287,285,0,2,1
2024-02-11,"24 - 1153",416,420,416,0,4,1
2024-02-12,"62 - 1011",116,116,109,7,0,0.939655172413793
2024-02-12,"3 - 1008",346,354,344,2,8,0.994219653179191
2024-02-12,"16 - 1022",60,60,57,3,0,0.95
2024-02-12,"24 - 1150",284,287,284,0,3,1
2024-02-12,"24 - 1153",413,420,413,0,7,1
2024-02-13,"62 - 1011",116,116,108,8,0,0.931034482758621
2024-02-13,"3 - 1008",346,354,345,1,8,0.997109826589595
2024-02-13,"16 - 1022",60,60,58,2,0,0.966666666666667
2024-02-13,"24 - 1150",284,287,283,1,3,0.996478873239437
2024-02-13,"24 - 1153",410,410,410,0,0,1
2024-02-14,"62 - 1011",116,116,107,9,0,0.922413793103448
2024-02-14,"3 - 1008",347,354,346,1,7,0.997118155619596
2024-02-14,"16 - 1022",60,60,58,2,0,0.966666666666667
2024-02-14,"24 - 1150",281,287,281,0,6,1
2024-02-14,"24 - 1153",419,420,419,0,1,1
2024-02-15,"62 - 1011",116,116,107,9,0,0.922413793103448
2024-02-15,"3 - 1008",348,354,347,1,6,0.997126436781609
2024-02-15,"16 - 1022",60,60,58,2,0,0.966666666666667
2024-02-15,"24 - 1150",281,287,281,0,6,1
2024-02-15,"24 - 1153",420,420,420,0,0,1
2024-02-16,"62 - 1011",116,116,107,9,0,0.922413793103448
2024-02-16,"3 - 1008",348,354,345,3,6,0.991379310344828
2024-02-16,"16 - 1022",60,60,58,2,0,0.966666666666667
2024-02-16,"24 - 1150",282,287,281,1,5,0.99645390070922
2024-02-16,"24 - 1153",420,420,420,0,0,1
2024-02-17,"62 - 1011",116,116,108,8,0,0.931034482758621
2024-02-17,"3 - 1008",349,354,347,2,5,0.994269340974212
2024-02-17,"16 - 1022",60,60,58,2,0,0.966666666666667
2024-02-17,"24 - 1150",281,287,281,0,6,1
2024-02-17,"24 - 1153",419,420,419,0,1,1
2024-02-18,"62 - 1011",116,116,108,8,0,0.931034482758621
2024-02-18,"3 - 1008",349,354,347,2,5,0.994269340974212
2024-02-18,"16 - 1022",60,60,57,3,0,0.95
2024-02-18,"24 - 1150",282,287,282,0,5,1
2024-02-18,"24 - 1153",420,420,420,0,0,1
2024-02-19,"62 - 1011",116,116,111,5,0,0.956896551724138
2024-02-19,"3 - 1008",349,354,345,4,5,0.988538681948424
2024-02-19,"16 - 1022",60,60,57,3,0,0.95
2024-02-19,"24 - 1150",282,287,281,1,5,0.99645390070922
2024-02-19,"24 - 1153",420,420,420,0,0,1
2024-02-20,"62 - 1011",116,116,112,4,0,0.96551724137931
2024-02-20,"3 - 1008",349,354,348,1,5,0.997134670487106
2024-02-20,"16 - 1022",60,60,56,4,0,0.933333333333333
2024-02-20,"24 - 1150",280,287,280,0,7,1
2024-02-20,"24 - 1153",420,420,420,0,0,1
2024-02-21,"62 - 1011",116,116,111,5,0,0.956896551724138
2024-02-21,"3 - 1008",349,354,348,1,5,0.997134670487106
2024-02-21,"16 - 1022",60,60,57,3,0,0.95
2024-02-21,"24 - 1150",281,287,281,0,6,1
2024-02-21,"24 - 1153",420,420,420,0,0,1
2024-02-22,"62 - 1011",116,116,109,7,0,0.939655172413793
2024-02-22,"3 - 1008",350,354,349,1,4,0.997142857142857
2024-02-22,"16 - 1022",60,60,58,2,0,0.966666666666667
2024-02-22,"24 - 1150",282,287,281,1,5,0.99645390070922
2024-02-22,"24 - 1153",420,420,420,0,0,1
2024-02-23,"62 - 1011",116,116,108,8,0,0.931034482758621
2024-02-23,"3 - 1008",350,354,349,1,4,0.997142857142857
2024-02-23,"16 - 1022",60,60,59,1,0,0.983333333333333
2024-02-23,"24 - 1150",282,287,281,1,5,0.99645390070922
2024-02-23,"24 - 1153",420,420,420,0,0,1
2024-02-24,"62 - 1011",116,116,108,8,0,0.931034482758621
2024-02-24,"3 - 1008",350,354,348,2,4,0.994285714285714
2024-02-24,"16 - 1022",60,60,58,2,0,0.966666666666667
2024-02-24,"24 - 1150",282,287,282,0,5,1
2024-02-24,"24 - 1153",420,420,420,0,0,1
2024-02-25,"62 - 1011",116,116,108,8,0,0.931034482758621
2024-02-25,"3 - 1008",348,354,347,1,6,0.997126436781609
2024-02-25,"16 - 1022",60,60,58,2,0,0.966666666666667
2024-02-25,"24 - 1150",281,287,281,0,6,1
2024-02-25,"24 - 1153",420,420,420,0,0,1
2024-02-26,"62 - 1011",116,116,108,8,0,0.931034482758621
2024-02-26,"3 - 1008",349,354,348,1,5,0.997134670487106
2024-02-26,"16 - 1022",60,60,59,1,0,0.983333333333333
2024-02-26,"24 - 1150",281,287,281,0,6,1
2024-02-26,"24 - 1153",420,420,420,0,0,1
2024-02-27,"62 - 1011",116,116,108,8,0,0.931034482758621
2024-02-27,"3 - 1008",349,354,346,3,5,0.991404011461318
2024-02-27,"16 - 1022",60,60,60,0,0,1
2024-02-27,"24 - 1150",282,287,282,0,5,1
2024-02-27,"24 - 1153",420,420,420,0,0,1
2024-02-28,"62 - 1011",116,116,107,9,0,0.922413793103448
2024-02-28,"3 - 1008",349,354,346,3,5,0.991404011461318
2024-02-28,"16 - 1022",60,60,59,1,0,0.983333333333333
2024-02-28,"24 - 1150",283,287,283,0,4,1
2024-02-28,"24 - 1153",420,420,420,0,0,1
2024-02-29,"62 - 1011",116,116,108,8,0,0.931034482758621
2024-02-29,"3 - 1008",349,354,348,1,5,0.997134670487106
2024-02-29,"16 - 1022",60,60,59,1,0,0.983333333333333
2024-02-29,"24 - 1150",284,287,284,0,3,1
2024-02-29,"24 - 1153",420,420,420,0,0,1
2024-03-01,"62 - 1011",116,116,108,8,0,0.931034482758621
2024-03-01,"3 - 1008",349,354,348,1,5,0.997134670487106
2024-03-01,"16 - 1022",60,60,59,1,0,0.983333333333333
2024-03-01,"24 - 1150",282,287,282,0,5,1
2024-03-01,"24 - 1153",418,420,417,1,2,0.997607655502392
2024-03-02,"62 - 1011",116,116,108,8,0,0.931034482758621
2024-03-02,"3 - 1008",349,354,348,1,5,0.997134670487106
2024-03-02,"16 - 1022",60,60,58,2,0,0.966666666666667
2024-03-02,"24 - 1150",284,287,284,0,3,1
2024-03-02,"24 - 1153",418,420,418,0,2,1
2024-03-03,"62 - 1011",116,116,109,7,0,0.939655172413793
2024-03-03,"3 - 1008",351,354,350,1,3,0.997150997150997
2024-03-03,"16 - 1022",60,60,58,2,0,0.966666666666667
2024-03-03,"24 - 1150",284,287,284,0,3,1
2024-03-03,"24 - 1153",418,420,418,0,2,1
2024-03-04,"62 - 1011",116,116,110,6,0,0.948275862068966
2024-03-04,"3 - 1008",352,354,350,2,2,0.994318181818182
2024-03-04,"16 - 1022",60,60,58,2,0,0.966666666666667
2024-03-04,"24 - 1150",284,287,284,0,3,1
2024-03-04,"24 - 1153",418,420,417,1,2,0.997607655502392
2024-03-05,"62 - 1011",116,116,110,6,0,0.948275862068966
2024-03-05,"3 - 1008",350,354,349,1,4,0.997142857142857
2024-03-05,"16 - 1022",68,81,64,4,13,0.941176470588235
2024-03-05,"24 - 1150",284,287,284,0,3,1
2024-03-05,"24 - 1153",417,420,417,0,3,1
2024-03-06,"62 - 1011",116,116,111,5,0,0.956896551724138
2024-03-06,"3 - 1008",349,354,348,1,5,0.997134670487106
2024-03-06,"16 - 1022",76,81,71,5,5,0.934210526315789
2024-03-06,"24 - 1150",284,287,284,0,3,1
2024-03-06,"24 - 1153",420,420,420,0,0,1
2024-03-07,"62 - 1011",116,116,112,4,0,0.96551724137931
2024-03-07,"3 - 1008",347,354,342,5,7,0.985590778097983
2024-03-07,"16 - 1022",81,81,76,5,0,0.938271604938272
2024-03-07,"24 - 1150",284,287,282,2,3,0.992957746478873
2024-03-07,"24 - 1153",420,420,420,0,0,1
2024-03-08,"62 - 1011",116,116,114,2,0,0.982758620689655
2024-03-08,"3 - 1008",347,354,344,3,7,0.99135446685879
2024-03-08,"16 - 1022",81,81,77,4,0,0.950617283950617
2024-03-08,"24 - 1150",282,287,282,0,5,1
2024-03-08,"24 - 1153",420,420,420,0,0,1
2024-03-09,"62 - 1011",116,116,114,2,0,0.982758620689655
2024-03-09,"3 - 1008",347,354,345,2,7,0.994236311239193
2024-03-09,"16 - 1022",81,81,76,5,0,0.938271604938272
2024-03-09,"24 - 1150",280,287,280,0,7,1
2024-03-09,"24 - 1153",420,420,420,0,0,1
2024-03-10,"62 - 1011",116,116,114,2,0,0.982758620689655
2024-03-10,"3 - 1008",347,354,345,2,7,0.994236311239193
2024-03-10,"16 - 1022",81,81,75,6,0,0.925925925925926
2024-03-10,"24 - 1150",280,287,279,1,7,0.996428571428571
2024-03-10,"24 - 1153",420,420,420,0,0,1
2024-03-11,"62 - 1011",116,116,115,1,0,0.991379310344828
2024-03-11,"3 - 1008",350,354,345,5,4,0.985714285714286
2024-03-11,"16 - 1022",81,81,74,7,0,0.91358024691358
